set nodes := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 ;

param start_node := 0 ;

param end_node := 49 ;

param max_capacity := 57.5 ;

param min_capacity := 2.875 ;

param start_capacity := 57.5 ;

param car_efficiency := 0.1513157894736842 ;

param max_charge_time := 0.75 ;

param min_charge_time := 0.25 ;

param charger_power :=
2 28 138.366
2 29 115.077
2 30 114.634
2 31 110.63
2 32 14.059
2 33 201.86
2 34 17.517
2 35 -1
2 36 15.271
2 37 11.666
2 38 -1
2 39 18.638
2 40 -1
2 41 -1
2 42 -1
2 43 60.069
2 44 -1
2 45 -1
2 46 50.773
2 47 113.321
2 48 52.95
2 49 -1
3 0 1.237
3 1 121.162
3 2 121.194
3 3 -1
3 4 8.023
3 5 119.751
3 6 126.505
3 7 15.283
3 8 126.244
3 9 127.135
3 10 221.456
3 11 122.24
3 12 121.845
3 13 -1
3 14 5.262
3 15 6.087
3 16 4.668
3 17 -1
3 18 187.536
3 19 211.112
3 20 23.394
3 21 4.688
3 22 2.839
3 23 4.178
3 24 3.016
3 25 4.334
3 26 2.356
3 27 5.644
3 28 19.676
3 29 219.233
3 30 218.79
3 31 214.786
3 32 118.14
3 33 -1
3 34 121.598
3 35 -1
3 36 119.352
3 37 115.747
3 38 -1
3 39 122.719
3 40 -1
3 41 -1
3 42 -1
3 43 66.475
3 44 -1
3 45 -1
3 46 76.118
3 47 217.477
3 48 73.758
3 49 -1
4 0 8.482
4 1 126.882
4 2 126.914
4 3 8.451
4 4 -1
4 5 125.471
4 6 132.225
4 7 21.003
4 8 131.964
4 9 132.855
4 10 227.176
4 11 127.96
4 12 127.565
4 13 -1
4 14 7.441
4 15 5.265
4 16 5.993
4 17 -1
4 18 193.256
4 19 216.832
4 20 21.317
4 21 3.866
4 22 7.603
4 23 5.054
4 24 5.272
4 25 5.21
4 26 5.485
4 27 4.822
4 28 17.826
4 29 224.953
4 30 224.51
4 31 220.506
4 32 123.86
4 33 -1
4 34 127.318
4 35 -1
4 36 125.072
4 37 121.467
4 38 -1
4 39 128.439
4 40 -1
4 41 -1
4 42 -1
4 43 72.195
4 44 -1
4 45 -1
4 46 81.838
4 47 223.197
4 48 79.478
4 49 -1
5 0 120.84
5 1 15.46
5 2 15.492
5 3 119.669
5 4 125.875
5 5 -1
5 6 10.891
5 7 108.885
5 8 10.63
5 9 11.521
5 10 105.767
5 11 5.063
5 12 6.231
5 13 222.898
5 14 118.857
5 15 118.933
5 16 118.32
5 17 -1
5 18 71.847
5 19 95.423
5 20 126.115
5 21 124.836
5 22 117.825
5 23 124.364
5 24 119.439
5 25 124.52
5 26 122.972
5 27 123.588
5 28 137.528
5 29 103.544
5 30 103.101
5 31 99.097
5 32 9.485
5 33 190.327
5 34 5.984
5 35 -1
5 36 11.967
5 37 9.521
5 38 -1
5 39 7.105
5 40 -1
5 41 -1
5 42 -1
5 43 59.231
5 44 -1
5 45 -1
5 46 49.935
5 47 101.788
5 48 52.112
5 49 -1
6 0 127.477
6 1 21.441
6 2 21.473
6 3 126.306
6 4 132.512
6 5 10.535
6 6 -1
6 7 115.522
6 8 1.841
6 9 3.348
6 10 101.782
6 11 8.057
6 12 6.927
6 13 218.913
6 14 125.494
6 15 125.57
6 16 124.957
6 17 -1
6 18 67.862
6 19 91.438
6 20 132.752
6 21 131.473
6 22 124.462
6 23 131.001
6 24 126.076
6 25 131.157
6 26 129.609
6 27 130.225
6 28 144.165
6 29 99.559
6 30 99.116
6 31 95.112
6 32 10.516
6 33 186.342
6 34 7.415
6 35 -1
6 36 17.948
6 37 15.502
6 38 -1
6 39 10.741
6 40 -1
6 41 -1
6 42 -1
6 43 65.868
6 44 -1
6 45 -1
6 46 56.572
6 47 97.803
6 48 58.749
6 49 -1
7 0 15.829
7 1 108.79
7 2 108.822
7 3 14.658
7 4 20.864
7 5 107.379
7 6 114.133
7 7 -1
7 8 113.872
7 9 114.763
7 10 209.084
7 11 109.868
7 12 109.473
7 13 -1
7 14 14.575
7 15 15.398
7 16 14.785
7 17 -1
7 18 175.164
7 19 198.74
7 20 24.983
7 21 19.863
7 22 14.29
7 23 19.353
7 24 15.904
7 25 19.509
7 26 17.961
7 27 15.991
7 28 32.517
7 29 206.861
7 30 206.418
7 31 202.414
7 32 105.768
7 33 -1
7 34 109.226
7 35 -1
7 36 106.98
7 37 103.375
7 38 -1
7 39 110.347
7 40 -1
7 41 -1
7 42 -1
7 43 54.103
7 44 -1
7 45 -1
7 46 63.746
7 47 205.105
7 48 61.386
7 49 -1
8 0 127.47
8 1 21.434
8 2 21.466
8 3 126.299
8 4 132.505
8 5 10.528
8 6 1.962
8 7 115.515
8 8 -1
8 9 2.233
8 10 101.775
8 11 8.05
8 12 6.92
8 13 218.906
8 14 125.487
8 15 125.563
8 16 124.95
8 17 -1
8 18 67.855
8 19 91.431
8 20 132.745
8 21 131.466
8 22 124.455
8 23 130.994
8 24 126.069
8 25 131.15
8 26 129.602
8 27 130.218
8 28 144.158
8 29 99.552
8 30 99.109
8 31 95.105
8 32 10.509
8 33 186.335
8 34 7.408
8 35 -1
8 36 17.941
8 37 15.495
8 38 -1
8 39 10.734
8 40 -1
8 41 -1
8 42 -1
8 43 65.861
8 44 -1
8 45 -1
8 46 56.565
8 47 97.796
8 48 58.742
8 49 -1
9 0 130.035
9 1 23.999
9 2 24.031
9 3 128.864
9 4 135.07
9 5 13.093
9 6 5.187
9 7 118.08
9 8 2.538
9 9 -1
9 10 104.34
9 11 10.615
9 12 9.485
9 13 221.471
9 14 128.052
9 15 128.128
9 16 127.515
9 17 -1
9 18 70.42
9 19 93.996
9 20 135.31
9 21 134.031
9 22 127.02
9 23 133.559
9 24 128.634
9 25 133.715
9 26 132.167
9 27 132.783
9 28 146.723
9 29 102.117
9 30 101.674
9 31 97.67
9 32 13.074
9 33 188.9
9 34 9.973
9 35 -1
9 36 20.506
9 37 18.06
9 38 -1
9 39 13.299
9 40 -1
9 41 -1
9 42 -1
9 43 68.426
9 44 -1
9 45 -1
9 46 59.13
9 47 100.361
9 48 61.307
9 49 -1
10 0 220.345
10 1 115.037
10 2 115.069
10 3 219.174
10 4 225.38
10 5 104.131
10 6 101.575
10 7 208.39
10 8 101.314
10 9 102.205
10 10 -1
10 11 101.653
10 12 100.523
10 13 123.147
10 14 218.362
10 15 218.438
10 16 217.825
10 17 182.962
10 18 34.282
10 19 6.654
10 20 225.62
10 21 224.341
10 22 217.33
10 23 223.869
10 24 218.944
10 25 224.025
10 26 222.477
10 27 223.093
10 28 237.033
10 29 2.718
10 30 6.923
10 31 5.45
10 32 104.403
10 33 90.576
10 34 101.011
10 35 -1
10 36 111.544
10 37 109.098
10 38 -1
10 39 104.337
10 40 -1
10 41 -1
10 42 -1
10 43 158.736
10 44 -1
10 45 -1
10 46 149.44
10 47 7.039
10 48 151.617
10 49 -1
11 0 123.147
11 1 17.767
11 2 17.799
11 3 121.976
11 4 128.182
11 5 5.103
11 6 7.927
11 7 111.192
11 8 7.666
11 9 8.557
11 10 102.803
11 11 -1
11 12 3.204
11 13 219.934
11 14 121.164
11 15 121.24
11 16 120.627
11 17 -1
11 18 68.883
11 19 92.459
11 20 128.422
11 21 127.143
11 22 120.132
11 23 126.671
11 24 121.746
11 25 126.827
11 26 125.279
11 27 125.895
11 28 139.835
11 29 100.58
11 30 100.137
11 31 96.133
11 32 6.431
11 33 187.363
11 34 1.607
11 35 -1
11 36 14.274
11 37 11.828
11 38 -1
11 39 3.697
11 40 -1
11 41 -1
11 42 -1
11 43 61.538
11 44 -1
11 45 -1
11 46 52.242
11 47 98.824
11 48 54.419
11 49 -1
12 0 121.209
12 1 15.829
12 2 15.861
12 3 120.038
12 4 126.244
12 5 4.923
12 6 6.724
12 7 109.254
12 8 6.463
12 9 7.354
12 10 101.6
12 11 2.396
12 12 -1
12 13 218.731
12 14 119.226
12 15 119.302
12 16 118.689
12 17 -1
12 18 67.68
12 19 91.256
12 20 126.484
12 21 125.205
12 22 118.194
12 23 124.733
12 24 119.808
12 25 124.889
12 26 123.341
12 27 123.957
12 28 137.897
12 29 99.377
12 30 98.934
12 31 94.93
12 32 7.617
12 33 186.16
12 34 1.754
12 35 -1
12 36 12.336
12 37 9.89
12 38 -1
12 39 5.129
12 40 -1
12 41 -1
12 42 -1
12 43 59.6
12 44 -1
12 45 -1
12 46 50.304
12 47 97.621
12 48 52.481
12 49 -1
13 0 -1
13 1 233.911
13 2 233.943
13 3 -1
13 4 -1
13 5 223.005
13 6 220.449
13 7 -1
13 8 220.188
13 9 221.079
13 10 123.642
13 11 220.527
13 12 219.397
13 13 -1
13 14 -1
13 15 -1
13 16 -1
13 17 90.104
13 18 153.156
13 19 137.559
13 20 -1
13 21 -1
13 22 -1
13 23 -1
13 24 -1
13 25 -1
13 26 -1
13 27 -1
13 28 -1
13 29 133.578
13 30 124.772
13 31 132.569
13 32 223.277
13 33 41.858
13 34 219.885
13 35 207.819
13 36 230.418
13 37 227.972
13 38 167.666
13 39 223.211
13 40 200.74
13 41 212.706
13 42 200.731
13 43 -1
13 44 202.542
13 45 158.492
13 46 -1
13 47 125.256
13 48 -1
13 49 192.851
14 0 5.295
14 1 119.588
14 2 119.62
14 3 4.67
14 4 7.165
14 5 118.177
14 6 124.931
14 7 14.67
14 8 124.67
14 9 125.561
14 10 219.882
14 11 120.666
14 12 120.271
14 13 -1
14 14 -1
14 15 2.427
14 16 1.814
14 17 -1
14 18 185.962
14 19 209.538
14 20 12.232
14 21 5.112
14 22 1.805
14 23 3.349
14 24 2.933
14 25 4.223
14 26 4.498
14 27 3.02
14 28 23.553
14 29 217.659
14 30 217.216
14 31 213.212
14 32 116.566
14 33 -1
14 34 120.024
14 35 -1
14 36 117.778
14 37 114.173
14 38 -1
14 39 121.145
14 40 -1
14 41 -1
14 42 -1
14 43 64.901
14 44 -1
14 45 -1
14 46 74.544
14 47 215.903
14 48 72.184
14 49 -1
15 0 4.967
15 1 120.597
15 2 120.629
15 3 5.137
15 4 6.013
15 5 119.186
15 6 125.94
15 7 15.137
15 8 125.679
15 9 126.57
15 10 220.891
15 11 121.675
15 12 121.28
15 13 -1
15 14 2.11
15 15 -1
15 16 0.662
15 17 -1
15 18 186.971
15 19 210.547
15 20 14.343
15 21 3.96
15 22 2.272
15 23 2.477
15 24 2.061
15 25 3.351
15 26 3.626
15 27 1.868
15 28 22.401
15 29 218.668
15 30 218.225
15 31 214.221
15 32 117.575
15 33 -1
15 34 121.033
15 35 -1
15 36 118.787
15 37 115.182
15 38 -1
15 39 122.154
15 40 -1
15 41 -1
15 42 -1
15 43 65.91
15 44 -1
15 45 -1
15 46 75.553
15 47 216.912
15 48 73.193
15 49 -1
16 0 5.43
16 1 120.366
16 2 120.398
16 3 4.906
16 4 5.719
16 5 118.955
16 6 125.709
16 7 14.906
16 8 125.448
16 9 126.339
16 10 220.66
16 11 121.444
16 12 121.049
16 13 -1
16 14 1.879
16 15 1.044
16 16 -1
16 17 -1
16 18 186.74
16 19 210.316
16 20 14.112
16 21 3.666
16 22 2.041
16 23 2.984
16 24 2.307
16 25 3.814
16 26 4.089
16 27 1.574
16 28 22.107
16 29 218.437
16 30 217.994
16 31 213.99
16 32 117.344
16 33 -1
16 34 120.802
16 35 -1
16 36 118.556
16 37 114.951
16 38 -1
16 39 121.923
16 40 -1
16 41 -1
16 42 -1
16 43 65.679
16 44 -1
16 45 -1
16 46 75.322
16 47 216.681
16 48 72.962
16 49 -1
17 0 -1
17 1 -1
17 2 -1
17 3 -1
17 4 -1
17 5 -1
17 6 -1
17 7 -1
17 8 -1
17 9 -1
17 10 182.449
17 11 -1
17 12 -1
17 13 89.722
17 14 -1
17 15 -1
17 16 -1
17 17 -1
17 18 211.963
17 19 196.366
17 20 -1
17 21 -1
17 22 -1
17 23 -1
17 24 -1
17 25 -1
17 26 -1
17 27 -1
17 28 -1
17 29 192.385
17 30 183.579
17 31 191.376
17 32 -1
17 33 104.304
17 34 -1
17 35 160.661
17 36 -1
17 37 -1
17 38 120.508
17 39 -1
17 40 153.582
17 41 165.548
17 42 153.573
17 43 -1
17 44 155.384
17 45 79.672
17 46 -1
17 47 184.063
17 48 -1
17 49 145.693
18 0 187.365
18 1 82.057
18 2 82.089
18 3 186.194
18 4 192.4
18 5 71.151
18 6 68.595
18 7 175.41
18 8 68.334
18 9 69.225
18 10 35.878
18 11 68.673
18 12 67.543
18 13 153.009
18 14 185.382
18 15 185.458
18 16 184.845
18 17 212.824
18 18 -1
18 19 25.534
18 20 192.64
18 21 191.361
18 22 184.35
18 23 190.889
18 24 185.964
18 25 191.045
18 26 189.497
18 27 190.113
18 28 204.053
18 29 33.655
18 30 33.212
18 31 29.208
18 32 71.423
18 33 120.438
18 34 68.031
18 35 -1
18 36 78.564
18 37 76.118
18 38 -1
18 39 71.357
18 40 -1
18 41 -1
18 42 -1
18 43 125.756
18 44 -1
18 45 -1
18 46 116.46
18 47 31.899
18 48 118.637
18 49 -1
19 0 211.902
19 1 106.594
19 2 106.626
19 3 210.731
19 4 216.937
19 5 95.688
19 6 93.132
19 7 199.947
19 8 92.871
19 9 93.762
19 10 6.795
19 11 93.21
19 12 92.08
19 13 134.448
19 14 209.919
19 15 209.995
19 16 209.382
19 17 194.263
19 18 25.839
19 19 -1
19 20 217.177
19 21 215.898
19 22 208.887
19 23 215.426
19 24 210.501
19 25 215.582
19 26 214.034
19 27 214.65
19 28 228.59
19 29 9.702
19 30 8.744
19 31 4.707
19 32 95.96
19 33 101.877
19 34 92.568
19 35 -1
19 36 103.101
19 37 100.655
19 38 271.825
19 39 95.894
19 40 -1
19 41 -1
19 42 -1
19 43 150.293
19 44 -1
19 45 -1
19 46 140.997
19 47 7.431
19 48 143.174
19 49 -1
20 0 24.258
20 1 132.855
20 2 132.887
20 3 23.087
20 4 21.373
20 5 131.444
20 6 138.198
20 7 26.829
20 8 137.937
20 9 138.828
20 10 233.149
20 11 133.933
20 12 133.538
20 13 -1
20 14 13.237
20 15 20.847
20 16 15.052
20 17 -1
20 18 199.229
20 19 222.805
20 20 -1
20 21 19.208
20 22 15.043
20 23 20.019
20 24 16.171
20 25 20.175
20 26 20.45
20 27 17.96
20 28 39.222
20 29 230.926
20 30 230.483
20 31 226.479
20 32 129.833
20 33 -1
20 34 133.291
20 35 -1
20 36 131.045
20 37 127.44
20 38 -1
20 39 134.412
20 40 -1
20 41 -1
20 42 -1
20 43 78.168
20 44 -1
20 45 -1
20 46 87.811
20 47 229.17
20 48 85.451
20 49 -1
21 0 4.751
21 1 124.911
21 2 124.943
21 3 5.728
21 4 3.844
21 5 123.5
21 6 130.254
21 7 23.409
21 8 129.993
21 9 130.884
21 10 225.205
21 11 125.989
21 12 125.594
21 13 -1
21 14 3.574
21 15 1.398
21 16 2.126
21 17 -1
21 18 191.285
21 19 214.861
21 20 17.561
21 21 -1
21 22 3.736
21 23 2.154
21 24 2.372
21 25 3.135
21 26 3.41
21 27 0.955
21 28 20.232
21 29 222.982
21 30 222.539
21 31 218.535
21 32 121.889
21 33 -1
21 34 125.347
21 35 -1
21 36 123.101
21 37 119.496
21 38 -1
21 39 126.468
21 40 -1
21 41 -1
21 42 -1
21 43 70.224
21 44 -1
21 45 -1
21 46 79.867
21 47 221.226
21 48 77.507
21 49 -1
22 0 4.057
22 1 119.114
22 2 119.146
22 3 3.432
22 4 8.098
22 5 117.703
22 6 124.457
22 7 13.654
22 8 124.196
22 9 125.087
22 10 219.408
22 11 120.192
22 12 119.797
22 13 -1
22 14 2.537
22 15 3.36
22 16 2.747
22 17 -1
22 18 185.488
22 19 209.064
22 20 14.187
22 21 6.045
22 22 -1
22 23 4.282
22 24 3.866
22 25 5.156
22 26 5.431
22 27 3.953
22 28 22.664
22 29 217.185
22 30 216.742
22 31 212.738
22 32 116.092
22 33 -1
22 34 119.55
22 35 -1
22 36 117.304
22 37 113.699
22 38 -1
22 39 120.671
22 40 -1
22 41 -1
22 42 -1
22 43 64.427
22 44 -1
22 45 -1
22 46 74.07
22 47 215.429
22 48 71.71
22 49 -1
23 0 3.377
23 1 125.176
23 2 125.208
23 3 4.417
23 4 4.807
23 5 123.765
23 6 130.519
23 7 19.632
23 8 130.258
23 9 131.149
23 10 225.47
23 11 126.254
23 12 125.859
23 13 -1
23 14 4.081
23 15 1.905
23 16 2.633
23 17 -1
23 18 191.55
23 19 215.126
23 20 17.826
23 21 2.568
23 22 4.243
23 23 -1
23 24 0.436
23 25 1.761
23 26 2.036
23 27 1.462
23 28 21.195
23 29 223.247
23 30 222.804
23 31 218.8
23 32 122.154
23 33 -1
23 34 125.612
23 35 -1
23 36 123.366
23 37 119.761
23 38 -1
23 39 126.733
23 40 -1
23 41 -1
23 42 -1
23 43 70.489
23 44 -1
23 45 -1
23 46 80.132
23 47 221.491
23 48 77.772
23 49 -1
24 0 3.141
24 1 126.255
24 2 126.287
24 3 4.181
24 4 5.07
24 5 124.844
24 6 131.598
24 7 19.396
24 8 131.337
24 9 132.228
24 10 226.549
24 11 127.333
24 12 126.938
24 13 -1
24 14 3.089
24 15 2.168
24 16 2.896
24 17 -1
24 18 192.629
24 19 216.205
24 20 18.905
24 21 2.218
24 22 3.251
24 23 0.262
24 24 -1
24 25 1.525
24 26 1.8
24 27 1.725
24 28 21.458
24 29 224.326
24 30 223.883
24 31 219.879
24 32 123.233
24 33 -1
24 34 126.691
24 35 -1
24 36 124.445
24 37 120.84
24 38 -1
24 39 127.812
24 40 -1
24 41 -1
24 42 -1
24 43 71.568
24 44 -1
24 45 -1
24 46 81.211
24 47 222.57
24 48 78.851
24 49 -1
25 0 2.147
25 1 123.789
25 2 123.821
25 3 2.695
25 4 7.103
25 5 122.378
25 6 129.132
25 7 17.91
25 8 128.871
25 9 129.762
25 10 224.083
25 11 124.867
25 12 124.472
25 13 -1
25 14 4.415
25 15 3.555
25 16 3.829
25 17 -1
25 18 190.163
25 19 213.739
25 20 16.648
25 21 4.864
25 22 4.577
25 23 2.565
25 24 2.177
25 25 -1
25 26 1.517
25 27 3.905
25 28 20.122
25 29 221.86
25 30 221.417
25 31 217.413
25 32 120.767
25 33 -1
25 34 124.225
25 35 -1
25 36 121.979
25 37 118.374
25 38 -1
25 39 125.346
25 40 -1
25 41 -1
25 42 -1
25 43 69.102
25 44 -1
25 45 -1
25 46 78.745
25 47 220.104
25 48 76.385
25 49 -1
26 0 1.34
26 1 123.474
26 2 123.506
26 3 2.38
26 4 3.741
26 5 122.063
26 6 128.817
26 7 17.595
26 8 128.556
26 9 129.447
26 10 223.768
26 11 124.552
26 12 124.157
26 13 -1
26 14 3.608
26 15 2.748
26 16 3.022
26 17 -1
26 18 189.848
26 19 213.424
26 20 15.841
26 21 3.649
26 22 3.77
26 23 1.758
26 24 1.37
26 25 2.632
26 26 -1
26 27 3.098
26 28 18.584
26 29 221.545
26 30 221.102
26 31 217.098
26 32 120.452
26 33 -1
26 34 123.91
26 35 -1
26 36 121.664
26 37 118.059
26 38 -1
26 39 125.031
26 40 -1
26 41 -1
26 42 -1
26 43 68.787
26 44 -1
26 45 -1
26 46 78.43
26 47 219.789
26 48 76.07
26 49 -1
27 0 5.163
27 1 124.702
27 2 124.734
27 3 6.203
27 4 5.452
27 5 123.291
27 6 130.045
27 7 23.496
27 8 129.784
27 9 130.675
27 10 224.996
27 11 125.78
27 12 125.385
27 13 -1
27 14 4.137
27 15 1.961
27 16 2.689
27 17 -1
27 18 191.076
27 19 214.652
27 20 17.352
27 21 3.399
27 22 4.299
27 23 2.717
27 24 2.935
27 25 3.547
27 26 3.822
27 27 -1
27 28 23.986
27 29 222.773
27 30 222.33
27 31 218.326
27 32 121.68
27 33 -1
27 34 125.138
27 35 -1
27 36 122.892
27 37 119.287
27 38 -1
27 39 126.259
27 40 -1
27 41 -1
27 42 -1
27 43 70.015
27 44 -1
27 45 -1
27 46 79.658
27 47 221.017
27 48 77.298
27 49 -1
28 0 20.924
28 1 139.324
28 2 139.356
28 3 20.893
28 4 19.189
28 5 137.913
28 6 144.667
28 7 33.445
28 8 144.406
28 9 145.297
28 10 239.618
28 11 140.402
28 12 140.007
28 13 -1
28 14 29.09
28 15 22.506
28 16 23.234
28 17 -1
28 18 205.698
28 19 229.274
28 20 36.928
28 21 21.107
28 22 22.547
28 23 22.295
28 24 22.513
28 25 22.451
28 26 21.189
28 27 22.063
28 28 -1
28 29 237.395
28 30 236.952
28 31 232.948
28 32 136.302
28 33 -1
28 34 139.76
28 35 -1
28 36 137.514
28 37 133.909
28 38 -1
28 39 140.881
28 40 -1
28 41 -1
28 42 -1
28 43 84.637
28 44 -1
28 45 -1
28 46 94.28
28 47 235.639
28 48 91.92
28 49 -1
29 0 219.225
29 1 113.917
29 2 113.949
29 3 218.054
29 4 224.26
29 5 103.011
29 6 100.455
29 7 207.27
29 8 100.194
29 9 101.085
29 10 2.751
29 11 100.533
29 12 99.403
29 13 126.365
29 14 217.242
29 15 217.318
29 16 216.705
29 17 186.18
29 18 33.162
29 19 9.892
29 20 224.5
29 21 223.221
29 22 216.21
29 23 222.749
29 24 217.824
29 25 222.905
29 26 221.357
29 27 221.973
29 28 235.913
29 29 -1
29 30 5.803
29 31 4.33
29 32 103.283
29 33 93.794
29 34 99.891
29 35 -1
29 36 110.424
29 37 107.978
29 38 263.742
29 39 103.217
29 40 -1
29 41 -1
29 42 -1
29 43 157.616
29 44 -1
29 45 -1
29 46 148.32
29 47 5.919
29 48 150.497
29 49 -1
30 0 218.658
30 1 113.35
30 2 113.382
30 3 217.487
30 4 223.693
30 5 102.444
30 6 99.888
30 7 206.703
30 8 99.627
30 9 100.518
30 10 6.223
30 11 99.966
30 12 98.836
30 13 124.274
30 14 216.675
30 15 216.751
30 16 216.138
30 17 184.089
30 18 32.595
30 19 7.687
30 20 223.933
30 21 222.654
30 22 215.643
30 23 222.182
30 24 217.257
30 25 222.338
30 26 220.79
30 27 221.406
30 28 235.346
30 29 3.722
30 30 -1
30 31 4.576
30 32 102.716
30 33 91.703
30 34 99.324
30 35 -1
30 36 109.857
30 37 107.411
30 38 261.651
30 39 102.65
30 40 -1
30 41 -1
30 42 -1
30 43 157.049
30 44 -1
30 45 -1
30 46 147.753
30 47 1.932
30 48 149.93
30 49 -1
31 0 216.814
31 1 111.506
31 2 111.538
31 3 215.643
31 4 221.849
31 5 100.6
31 6 98.044
31 7 204.859
31 8 97.783
31 9 98.674
31 10 5.895
31 11 98.122
31 12 96.992
31 13 131.406
31 14 214.831
31 15 214.907
31 16 214.294
31 17 191.221
31 18 30.751
31 19 4.98
31 20 222.089
31 21 220.81
31 22 213.799
31 23 220.338
31 24 215.413
31 25 220.494
31 26 218.946
31 27 219.562
31 28 233.502
31 29 3.672
31 30 5.702
31 31 -1
31 32 100.872
31 33 98.835
31 34 97.48
31 35 -1
31 36 108.013
31 37 105.567
31 38 268.783
31 39 100.806
31 40 -1
31 41 -1
31 42 -1
31 43 155.205
31 44 -1
31 45 -1
31 46 145.909
31 47 4.389
31 48 148.086
31 49 -1
32 0 118.27
32 1 12.89
32 2 12.922
32 3 117.099
32 4 123.305
32 5 9.113
32 6 11.27
32 7 106.315
32 8 11.009
32 9 11.9
32 10 106.404
32 11 6.442
32 12 6.205
32 13 223.535
32 14 116.287
32 15 116.363
32 16 115.75
32 17 -1
32 18 72.484
32 19 96.06
32 20 123.545
32 21 122.266
32 22 115.255
32 23 121.794
32 24 116.869
32 25 121.95
32 26 120.402
32 27 121.018
32 28 134.958
32 29 104.181
32 30 103.738
32 31 99.734
32 32 -1
32 33 190.964
32 34 7.849
32 35 -1
32 36 6.576
32 37 6.951
32 38 -1
32 39 12.081
32 40 -1
32 41 -1
32 42 -1
32 43 56.661
32 44 -1
32 45 -1
32 46 47.365
32 47 102.425
32 48 49.542
32 49 -1
33 0 -1
33 1 201.35
33 2 201.382
33 3 -1
33 4 -1
33 5 190.444
33 6 187.888
33 7 -1
33 8 187.627
33 9 188.518
33 10 91.081
33 11 187.966
33 12 186.836
33 13 38.822
33 14 -1
33 15 -1
33 16 -1
33 17 99.853
33 18 120.595
33 19 104.998
33 20 -1
33 21 -1
33 22 -1
33 23 -1
33 24 -1
33 25 -1
33 26 -1
33 27 -1
33 28 -1
33 29 101.017
33 30 92.211
33 31 100.008
33 32 190.716
33 33 -1
33 34 187.324
33 35 217.568
33 36 197.857
33 37 195.411
33 38 177.415
33 39 190.65
33 40 210.489
33 41 222.455
33 42 210.48
33 43 245.049
33 44 212.291
33 45 168.241
33 46 235.753
33 47 92.695
33 48 237.93
33 49 202.6
34 0 121.626
34 1 16.246
34 2 16.278
34 3 120.455
34 4 126.661
34 5 5.34
34 6 6.406
34 7 109.671
34 8 6.145
34 9 7.036
34 10 101.282
34 11 2.813
34 12 1.683
34 13 218.413
34 14 119.643
34 15 119.719
34 16 119.106
34 17 -1
34 18 67.362
34 19 90.938
34 20 126.901
34 21 125.622
34 22 118.611
34 23 125.15
34 24 120.225
34 25 125.306
34 26 123.758
34 27 124.374
34 28 138.314
34 29 99.059
34 30 98.616
34 31 94.612
34 32 7.299
34 33 185.842
34 34 -1
34 35 -1
34 36 12.753
34 37 10.307
34 38 -1
34 39 5.546
34 40 -1
34 41 -1
34 42 -1
34 43 60.017
34 44 -1
34 45 -1
34 46 50.721
34 47 97.303
34 48 52.898
34 49 -1
35 0 -1
35 1 -1
35 2 -1
35 3 -1
35 4 -1
35 5 -1
35 6 -1
35 7 -1
35 8 -1
35 9 -1
35 10 -1
35 11 -1
35 12 -1
35 13 208.556
35 14 -1
35 15 -1
35 16 -1
35 17 148.851
35 18 -1
35 19 -1
35 20 -1
35 21 -1
35 22 -1
35 23 -1
35 24 -1
35 25 -1
35 26 -1
35 27 -1
35 28 -1
35 29 -1
35 30 -1
35 31 -1
35 32 -1
35 33 223.138
35 34 -1
35 35 -1
35 36 -1
35 37 -1
35 38 46.633
35 39 -1
35 40 21.53
35 41 13.315
35 42 9.455
35 43 -1
35 44 9.34
35 45 60.13
35 46 -1
35 47 -1
35 48 -1
35 49 10.387
36 0 117.968
36 1 15.653
36 2 15.685
36 3 116.797
36 4 123.003
36 5 10.479
36 6 17.233
36 7 106.013
36 8 16.972
36 9 17.863
36 10 112.109
36 11 12.968
36 12 12.573
36 13 229.24
36 14 115.985
36 15 116.061
36 16 115.448
36 17 -1
36 18 78.189
36 19 101.765
36 20 123.243
36 21 121.964
36 22 114.953
36 23 121.492
36 24 116.567
36 25 121.648
36 26 120.1
36 27 120.716
36 28 134.656
36 29 109.886
36 30 109.443
36 31 105.439
36 32 6.512
36 33 196.669
36 34 12.326
36 35 -1
36 36 -1
36 37 5.968
36 38 -1
36 39 13.447
36 40 -1
36 41 -1
36 42 -1
36 43 56.359
36 44 -1
36 45 -1
36 46 47.063
36 47 108.13
36 48 49.24
36 49 -1
37 0 112.236
37 1 11.704
37 2 11.736
37 3 111.065
37 4 117.271
37 5 9.277
37 6 16.031
37 7 100.281
37 8 15.77
37 9 16.661
37 10 110.907
37 11 11.766
37 12 11.371
37 13 228.038
37 14 110.253
37 15 110.329
37 16 109.716
37 17 -1
37 18 76.987
37 19 100.563
37 20 117.511
37 21 116.232
37 22 109.221
37 23 115.76
37 24 110.835
37 25 115.916
37 26 114.368
37 27 114.984
37 28 128.924
37 29 108.684
37 30 108.241
37 31 104.237
37 32 7.857
37 33 195.467
37 34 11.124
37 35 -1
37 36 4.474
37 37 -1
37 38 -1
37 39 12.245
37 40 -1
37 41 -1
37 42 -1
37 43 50.627
37 44 -1
37 45 -1
37 46 41.331
37 47 106.928
37 48 43.508
37 49 -1
38 0 -1
38 1 -1
38 2 -1
38 3 -1
38 4 -1
